0.5,0.484667,0.667893,0.51211,0.21047,0.151931,0.120137,0.11696,0.110795,0.105857,0.100795,0.0957567,0.0907167,0.0856755,0.0806452,0.0752294,0.072666,0.0751891,0.0782484,0.0825381,0.0867874,0.0911283,0.0954645,0.0998042,0.104145,0.108615,0.113119,0.143682,0.623968,2.16221,-0.5
0.5,0.468416,0.606673,0.612305,0.296973,0.141908,0.129544,0.115544,0.111304,0.105957,0.100936,0.0958852,0.090839,0.0857919,0.0807736,0.0755372,0.074215,0.0747871,0.0787105,0.082589,0.0869375,0.0912573,0.0956038,0.0999484,0.104283,0.108599,0.110229,0.0698485,-1.32848,4.46199,-0.5
0.5,0.44523,0.572376,0.681841,0.360102,0.184538,0.123451,0.119673,0.111794,0.106975,0.10181,0.0967252,0.0916335,0.0865408,0.08146,0.0759675,0.0728391,0.0750607,0.0776315,0.0818878,0.086032,0.0903391,0.0946335,0.0989361,0.103242,0.107803,0.114786,0.159981,6.90455,-2.20112,-0.5
0.5,0.447471,0.470146,0.730308,0.485116,0.192677,0.141105,0.116685,0.112913,0.107003,0.101985,0.0968691,0.0917722,0.0866731,0.0816094,0.0763387,0.0746127,0.074449,0.078285,0.0818941,0.0862206,0.0904794,0.0947907,0.099097,0.103384,0.107504,0.106609,-0.601023,13.9912,-11.1663,-0.5
0.5,0.463251,0.454125,0.639577,0.617986,0.265755,0.135857,0.124243,0.112754,0.1082,0.102837,0.0977157,0.0925691,0.0874238,0.0822906,0.0767214,0.073077,0.0750353,0.0770346,0.0812824,0.0852876,0.089567,0.0938163,0.0980834,0.102362,0.107146,0.146504,9.4535,152.261,-161.793,-0.5
0.5,0.470435,0.402136,0.61267,0.695633,0.334589,0.167664,0.119563,0.115152,0.108026,0.103078,0.0978709,0.0927249,0.0875724,0.0824631,0.0771649,0.0750833,0.0741546,0.0779431,0.0812082,0.085531,0.0897137,0.0939928,0.0982595,0.102488,0.104918,-0.688075,-1430.34,26059.8,-24697.3,-0.5
0.5,0.506888,0.414215,0.451851,0.7839,0.454443,0.179277,0.13323,0.113914,0.109639,0.103868,0.0987328,0.0935236,0.0883252,0.0831371,0.0774903,0.0733745,0.0751157,0.0764523,0.0807318,0.0845515,0.0888138,0.0930123,0.0972463,0.101568,0.140774,-1072.69,3.72771e+07,6.06329e+08,-6.43616e+08,-0.5
0.5,0.507746,0.433013,0.463881,0.652587,0.612722,0.239456,0.129929,0.118771,0.109035,0.10425,0.0988876,0.093699,0.0884905,0.0833354,0.0780163,0.0756207,0.0738983,0.0776962,0.0805259,0.0848751,0.0889583,0.0932107,0.0974329,0.100229,84.6082,3.99892e+10,-2.26022e+16,4.12845e+17,-3.90243e+17,-0.5
0.5,0.535787,0.439756,0.35978,0.672596,0.686907,0.311236,0.155009,0.116484,0.111529,0.10489,0.099787,0.0944966,0.0892455,0.0839998,0.0782734,0.0737276,0.0753046,0.0758774,0.0802479,0.0838193,0.0880828,0.0922205,0.096474,-3.12956,-3.38094e+12,9.03845e+26,9.3312e+33,1.51778e+35,-1.6111e+35,-0.5
0.5,0.531851,0.511408,0.404463,0.414056,0.836764,0.418607,0.167414,0.125917,0.110224,0.105577,0.0999131,0.0946975,0.0894276,0.0842273,0.0788935,0.0762192,0.0736742,0.0775566,0.079839,0.0842613,0.0882105,0.092444,0.207973,-1.07905e+13,3.05584e+39,-8.43397e+60,-1.41628e+69,2.58692e+70,-2.4453e+70,-0.5
0.5,0.526477,0.49954,0.406381,0.519213,0.630965,0.601782,0.217011,0.125285,0.114456,0.105916,0.100902,0.0954862,0.0901862,0.0848788,0.0790701,0.0741335,0.0756045,0.0753001,0.0798453,0.0830845,0.0873786,0.0880495,1.57512e+12,3.2974e+52,2.57729e+100,-1.19448e+130,3.6638e+139,5.95941e+140,-6.32579e+140,-0.5
0.5,0.528781,0.567295,0.40924,0.297382,0.775928,0.645671,0.288988,0.143782,0.112583,0.107232,0.100941,0.0957279,0.0903838,0.0851397,0.0797973,0.0768734,0.0734759,0.0775379,0.0791365,0.0837008,0.087552,-4.10311e+10,-5.19382e+64,-8.49836e+152,3.07852e+230,4.37634e+269,-2.18341e+280,3.98814e+281,-3.7698e+281,-0.5
0.5,0.491496,0.555168,0.519705,0.446772,0.322972,0.902147,0.375162,0.157718,0.120174,0.107106,0.10213,0.0964886,0.0911494,0.085774,0.0798797,0.0745901,0.0760182,0.0747084,0.0795415,0.0823359,1.04843e+09,-2.13108e+75,-4.41389e+217,inf,-inf,inf,inf,inf,-inf,-0.5
0.5,0.506141,0.545489,0.463251,0.382123,0.672439,0.530005,0.587462,0.195152,0.120182,0.109666,0.101984,0.0968061,0.0913581,0.0860742,0.0807281,0.0775779,0.0732971,0.0776556,0.0784034,-2.13208e+07,2.23429e+84,-9.40637e+292,inf,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.470531,0.571026,0.595453,0.389866,0.196699,0.959578,0.543991,0.268583,0.134444,0.109277,0.103597,0.0975004,0.09214,0.0866851,0.0807017,0.0750965,0.0765481,0.074088,349733,4.76367e+91,inf,inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.480779,0.469439,0.556862,0.538353,0.619652,0.123687,0.972048,0.313908,0.148356,0.114245,0.103178,0.0979688,0.0923488,0.0870329,0.0816868,0.0783273,0.0731318,-4227.49,-1.66601e+97,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.485713,0.541433,0.55051,0.362251,0.417857,0.99934,0.265684,0.557687,0.172214,0.115867,0.105639,0.0985358,0.0931688,0.0876112,0.081536,0.0756527,47.1377,-7.04315e+100,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.464995,0.431464,0.643269,0.601526,0.386044,0.194221,1.15298,0.324031,0.24485,0.124818,0.105202,0.0993052,0.0933548,0.08802,0.0826737,-0.563388,3.31562e+102,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.517673,0.479725,0.425394,0.506206,0.576562,0.921721,0.00517825,0.898434,0.218459,0.139524,0.109174,0.0997091,0.0942605,0.0885506,0.095666,2.07354e+102,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.472042,0.474717,0.640382,0.524356,0.163512,0.642652,1.26531,0.0348723,0.447905,0.143078,0.110844,0.101041,0.0943904,0.0886907,-6.98079e+100,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.531507,0.409916,0.376142,0.741077,0.609298,0.222548,0.659314,1.02883,0.125486,0.20465,0.115224,0.101567,0.0954852,1.86322e+99,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.510431,0.543849,0.540539,0.320773,0.463643,0.682579,0.729542,0.505175,0.612244,0.134726,0.127419,0.103516,-6.23904e+97,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.510551,0.391265,0.483303,0.788227,0.446265,0.0303887,0.771915,1.10864,0.316047,0.299122,0.118172,2.59018e+96,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.557896,0.567612,0.361885,0.30986,0.797257,0.744442,-0.127873,0.940551,0.91618,0.183745,-1.45495e+95,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.469843,0.489165,0.586109,0.686767,0.0662988,0.668285,0.917317,0.0589008,0.965518,1.77132e+94,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.566054,0.515551,0.246299,0.622138,0.874274,0.153836,0.362464,1.04714,-1.60042e+94,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.453814,0.640453,0.599852,0.28841,0.415424,0.804622,0.623041,1.57664e+94,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.51675,0.407932,0.44068,0.702513,0.676083,-0.0486058,-8.84562e+93,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.493605,0.680261,0.484239,0.105164,0.879951,-9.78378e+92,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.439741,0.390577,0.707815,0.732438,8.00264e+92,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.542411,0.598274,0.224123,-5.36528e+92,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.38727,0.554339,8.69832e+91,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,0.538714,-4.28253e+91,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,2.04154e+91,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
0.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-0.5
